Date,Campaign_ID,Campaign_Name,Ad_Set_Name,Platform,Objective,Target_Audience,Location,Age_Group,Gender,Device,Ad_Format,Impressions,Reach,Clicks,CTR_Percent,CPC_INR,Spend_INR,Leads,Add_to_Cart,Purchases,Conversion_Rate_Percent,Revenue_INR,ROAS,Bounce_Rate_Percent,Avg_Session_Duration_Sec,Landing_Page,UTM_Campaign
2025-07-03,CMP-7988,Focus & Productivity Retreat,Up-sized human-resource analyzer,LinkedIn,Conversions,C-Suite Leaders,Kolkata,25-34,Male,Tablet,Carousel,141098,87178,1413,1.0,90.06,127254.78,103,19,9,0.64,855000,6.72,66.05,839,/burnout-recovery,focus_&_productivity_retreat
2025-06-09,CMP-4722,Luxury Nature Escape,Stand-alone fresh-thinking open architecture,Facebook,Website Visits,Business Owners,Gurugram,45-54,Male,Mobile,Image,31996,26555,77,0.24,93.9,7230.3,8,2,0,0.0,0,0.0,56.66,939,/luxury-cabins,luxury_nature_escape
2025-02-04,CMP-4849,Executive Burnout Recovery,Face-to-face zero-defect matrices,LinkedIn,Engagement,Corporate Managers,Jaipur,45-54,Female,Desktop,Carousel,177948,117550,2740,1.54,26.09,71486.6,140,86,30,1.09,2160000,30.22,55.23,397,/luxury-cabins,executive_burnout_recovery
2025-02-03,CMP-2370,Eco Adventure Cabins,Secured eco-centric analyzer,Instagram,Engagement,Gen-Z Eco Travelers,Vadodara,45-54,Female,Mobile,Image,120325,91608,3550,2.95,13.16,46718.0,3,0,0,0.0,0,0.0,78.35,460,/luxury-cabins,eco_adventure_cabins
2025-01-30,CMP-5995,Luxury Digital Detox,Diverse empowering neural-net,Facebook,Traffic,High Income Professionals,Patna,45-54,Male,Desktop,Lead Form,43545,29631,1266,2.91,34.94,44234.04,135,41,15,1.18,975000,22.04,61.66,148,/book-now,luxury_digital_detox
2025-05-15,CMP-4920,Luxury Digital Detox,Customer-focused client-driven flexibility,Facebook,Lead Generation,High Income Professionals,Indore,25-34,Male,Tablet,Video,6297,5165,9,0.14,44.85,403.65,6,2,0,0.0,0,0.0,63.22,841,/burnout-recovery,luxury_digital_detox
2025-02-27,CMP-2082,Silent Productivity Camp,Object-based transitional analyzer,LinkedIn,Engagement,Tech Employees,Bhubaneswar,45-54,Male,Desktop,Carousel,33647,28661,617,1.83,13.14,8107.38,15,2,0,0.0,0,0.0,56.03,37,/weekend-reset,silent_productivity_camp
2025-03-10,CMP-5204,Mindful Weekend Escape,Persistent directional architecture,Instagram,Engagement,Corporate Executives,Mysuru,35-44,Male,Desktop,Video,39876,23861,1069,2.68,79.81,85316.89,89,45,23,2.15,1495000,17.52,51.46,298,/executive-detox-guide,mindful_weekend_escape
2025-01-10,CMP-8129,Mindful Weekend Escape,Fully-configurable scalable alliance,Instagram,Website Visits,Corporate Executives,Indore,18-24,Other,Tablet,Video,126889,93783,2592,2.04,81.86,212181.12,265,39,6,0.23,720000,3.39,49.93,829,/burnout-recovery,mindful_weekend_escape
2025-07-27,CMP-2675,Eco Adventure Cabins,Enterprise-wide scalable functionalities,Instagram,Traffic,Gen-Z Eco Travelers,Hyderabad,35-44,Female,Mobile,Image,108922,82172,2116,1.94,11.19,23678.04,5,0,0,0.0,0,0.0,57.62,813,/burnout-recovery,eco_adventure_cabins
2025-04-16,CMP-6447,Luxury Nature Escape,Grass-roots radical pricing structure,Facebook,Engagement,Business Owners,Surat,18-24,Other,Mobile,Image,104853,76550,1920,1.83,99.33,190713.6,536,47,18,0.94,1530000,8.02,56.66,606,/mental-reset-retreat,luxury_nature_escape
2025-07-05,CMP-2890,Eco Adventure Cabins,Profound cohesive system engine,Instagram,Lead Generation,Gen-Z Eco Travelers,Jaipur,35-44,Male,Mobile,Carousel,49580,44479,1436,2.9,11.21,16097.56,2,1,0,0.0,0,0.0,54.54,249,/executive-retreat,eco_adventure_cabins
2025-06-13,CMP-5447,Remote Wellness Retreat,Cross-group uniform orchestration,Facebook,Traffic,Startup Founders,Gurugram,25-34,Female,Tablet,Carousel,154579,111129,2221,1.44,25.92,57568.32,137,24,7,0.32,665000,11.55,61.81,696,/book-now,remote_wellness_retreat
2025-01-10,CMP-1894,Eco Adventure Cabins,Configurable directional frame,Instagram,Engagement,Gen-Z Eco Travelers,Vizag,35-44,Female,Mobile,Lead Form,173531,135382,4562,2.63,4.62,21076.44,3,0,0,0.0,0,0.0,62.56,574,/weekend-reset,eco_adventure_cabins
2025-06-01,CMP-9210,Luxury Digital Detox,Streamlined bi-directional intranet,Facebook,Lead Generation,High Income Professionals,Lucknow,45-54,Other,Tablet,Image,112693,87610,3151,2.8,91.26,287560.26,398,56,17,0.54,1445000,5.03,55.65,590,/burnout-recovery,luxury_digital_detox
2025-04-27,CMP-8995,Luxury Digital Detox,Function-based even-keeled Graphical User Interface,Facebook,Conversions,High Income Professionals,Udaipur,18-24,Other,Desktop,Story Ad,137779,88902,2051,1.49,42.54,87249.54,543,123,33,1.61,2376000,27.23,56.53,495,/executive-detox-guide,luxury_digital_detox
2025-06-27,CMP-3312,Weekend Mental Reset,Automated neutral open architecture,Instagram,Lead Generation,Working Professionals,Bhubaneswar,25-34,Other,Desktop,Video,157745,91157,1780,1.13,28.25,50285.0,86,11,4,0.22,260000,5.17,59.95,838,/luxury-cabins,weekend_mental_reset
2025-04-07,CMP-5600,Eco Adventure Cabins,Universal eco-centric attitude,Instagram,Website Visits,Gen-Z Eco Travelers,Goa,45-54,Male,Desktop,Lead Form,114317,72909,2757,2.41,10.33,28479.81,4,1,0,0.0,0,0.0,53.73,115,/weekend-reset,eco_adventure_cabins
2025-07-15,CMP-1611,Luxury Digital Detox,Down-sized incremental methodology,Facebook,Engagement,High Income Professionals,Hyderabad,18-24,Male,Tablet,Lead Form,154643,107056,3180,2.06,33.45,106371.0,654,127,60,1.89,3900000,36.66,65.55,649,/executive-retreat,luxury_digital_detox
2025-07-09,CMP-9398,Remote Wellness Retreat,Automated client-driven core,Facebook,Lead Generation,Startup Founders,Indore,25-34,Female,Desktop,Image,73549,45106,2101,2.86,24.05,50529.05,15,12,3,0.14,255000,5.05,73.18,628,/book-now,remote_wellness_retreat
2025-05-16,CMP-2025,Eco Adventure Cabins,Automated system-worthy access,Instagram,Website Visits,Gen-Z Eco Travelers,Surat,35-44,Female,Desktop,Story Ad,134638,113253,4743,3.52,8.82,41833.26,11,1,0,0.0,0,0.0,35.71,121,/book-now,eco_adventure_cabins
2025-02-14,CMP-7024,Executive Burnout Recovery,Public-key user-facing algorithm,LinkedIn,Lead Generation,Corporate Managers,Trivandrum,45-54,Other,Tablet,Video,12641,10420,203,1.61,100.79,20460.37,15,3,0,0.0,0,0.0,57.07,718,/mental-reset-retreat,executive_burnout_recovery
2025-02-20,CMP-6186,Mindful Weekend Escape,Virtual contextually-based moderator,Instagram,Conversions,Corporate Executives,Chandigarh,25-34,Female,Tablet,Lead Form,24338,21689,389,1.6,71.32,27743.48,40,13,3,0.77,255000,9.19,55.56,287,/burnout-recovery,mindful_weekend_escape
2025-02-26,CMP-3378,Silent Productivity Camp,Assimilated leadingedge Internet solution,LinkedIn,Engagement,Tech Employees,Pune,18-24,Other,Desktop,Carousel,28930,16153,899,3.11,29.48,26502.52,99,13,1,0.11,65000,2.45,64.17,933,/mental-reset-retreat,silent_productivity_camp
2025-07-13,CMP-3769,Executive Burnout Recovery,Managed scalable synergy,LinkedIn,Website Visits,Corporate Managers,Gurugram,45-54,Male,Desktop,Carousel,71425,47970,1674,2.34,37.53,62825.22,448,32,9,0.54,855000,13.61,89.21,634,/book-now,executive_burnout_recovery
2025-07-01,CMP-3345,Silent Productivity Camp,Multi-layered web-enabled alliance,LinkedIn,Engagement,Tech Employees,Jaipur,35-44,Other,Desktop,Carousel,63619,56539,712,1.12,9.51,6771.12,35,4,1,0.14,65000,9.6,43.43,909,/weekend-reset,silent_productivity_camp
2025-02-25,CMP-1948,Weekend Mental Reset,Streamlined neutral forecast,Instagram,Engagement,Working Professionals,Nagpur,35-44,Male,Mobile,Story Ad,102917,84446,1768,1.72,18.01,31841.68,85,23,9,0.51,585000,18.37,51.73,804,/executive-detox-guide,weekend_mental_reset
2025-07-09,CMP-8359,Eco Adventure Cabins,Devolved value-added concept,Instagram,Conversions,Gen-Z Eco Travelers,Delhi,18-24,Male,Mobile,Lead Form,56516,38741,1987,3.52,11.94,23724.78,9,1,0,0.0,0,0.0,49.36,457,/luxury-cabins,eco_adventure_cabins
2025-06-20,CMP-4906,Nature Reset Experience,Focused zero tolerance artificial intelligence,Facebook,Conversions,Millennial Travelers,Pune,45-54,Male,Desktop,Video,50728,40097,1031,2.03,31.22,32187.82,51,9,3,0.29,285000,8.85,42.93,731,/executive-detox-guide,nature_reset_experience
2025-02-15,CMP-8486,Remote Wellness Retreat,Robust 4thgeneration frame,Facebook,Website Visits,Startup Founders,Mysuru,35-44,Other,Desktop,Video,133045,114897,1321,0.99,10.48,13844.08,48,7,2,0.15,240000,17.34,61.51,224,/mental-reset-retreat,remote_wellness_retreat
2025-06-03,CMP-3544,Silent Productivity Camp,Universal dedicated paradigm,LinkedIn,Conversions,Tech Employees,Vadodara,25-34,Female,Mobile,Lead Form,119264,95034,1518,1.27,34.11,51778.98,48,8,3,0.2,216000,4.17,60.48,279,/weekend-reset,silent_productivity_camp
2025-04-26,CMP-6102,Luxury Nature Escape,Open-source full-range application,Facebook,Conversions,Business Owners,Udaipur,35-44,Female,Mobile,Lead Form,123062,91511,2056,1.67,99.49,204551.44,155,40,12,0.58,780000,3.81,50.14,614,/luxury-cabins,luxury_nature_escape
2025-04-19,CMP-8428,Mindful Weekend Escape,Monitored static encoding,Instagram,Engagement,Corporate Executives,Nagpur,25-34,Other,Desktop,Lead Form,154346,132867,3937,2.55,67.89,267282.93,531,62,17,0.43,1615000,6.04,64.66,203,/executive-retreat,mindful_weekend_escape
2025-03-17,CMP-2293,Executive Burnout Recovery,Robust real-time moratorium,LinkedIn,Conversions,Corporate Managers,Surat,45-54,Male,Mobile,Video,77148,54574,1014,1.31,74.08,75117.12,110,39,5,0.49,475000,6.32,60.52,208,/burnout-recovery,executive_burnout_recovery
2025-06-29,CMP-8847,Remote Wellness Retreat,Inverse mobile productivity,Facebook,Lead Generation,Startup Founders,Surat,25-34,Other,Desktop,Lead Form,65721,50183,1124,1.71,23.61,26537.64,106,25,5,0.44,425000,16.01,55.24,849,/weekend-reset,remote_wellness_retreat
2025-05-14,CMP-9438,Mindful Weekend Escape,Centralized encompassing utilization,Instagram,Engagement,Corporate Executives,Trivandrum,45-54,Female,Tablet,Story Ad,76628,51317,1307,1.71,60.92,79622.44,316,33,9,0.69,585000,7.35,58.17,524,/executive-retreat,mindful_weekend_escape
2025-01-07,CMP-1456,Remote Wellness Retreat,Organic non-volatile solution,Facebook,Conversions,Startup Founders,Mumbai,25-34,Male,Mobile,Story Ad,55643,37605,729,1.31,21.86,15935.94,45,17,4,0.55,380000,23.85,72.25,507,/burnout-recovery,remote_wellness_retreat
2025-06-07,CMP-2371,Eco Adventure Cabins,Focused zero tolerance time-frame,Instagram,Website Visits,Gen-Z Eco Travelers,Lucknow,18-24,Female,Tablet,Lead Form,49580,40487,2036,4.11,6.13,12480.68,5,1,0,0.0,0,0.0,51.25,166,/luxury-cabins,eco_adventure_cabins
2025-04-25,CMP-2002,Silent Productivity Camp,Ameliorated multi-tasking intranet,LinkedIn,Lead Generation,Tech Employees,Lucknow,45-54,Female,Mobile,Lead Form,50093,41709,1500,2.99,12.78,19170.0,47,7,2,0.13,170000,8.87,55.36,694,/executive-retreat,silent_productivity_camp
2025-05-30,CMP-3179,Weekend Mental Reset,Synchronized tangible complexity,Instagram,Conversions,Working Professionals,Nashik,45-54,Male,Desktop,Image,13343,10039,426,3.19,9.83,4187.58,5,1,0,0.0,0,0.0,71.84,156,/luxury-cabins,weekend_mental_reset
2025-01-27,CMP-8281,Nature Reset Experience,Inverse empowering Graphical User Interface,Facebook,Engagement,Millennial Travelers,Mangalore,45-54,Female,Tablet,Lead Form,108959,96547,2224,2.04,20.25,45036.0,144,25,7,0.31,665000,14.77,56.54,501,/book-now,nature_reset_experience
2025-03-10,CMP-3591,Focus & Productivity Retreat,Multi-tiered secondary parallelism,LinkedIn,Engagement,C-Suite Leaders,Mangalore,45-54,Female,Desktop,Story Ad,151679,119718,4200,2.77,84.27,353934.0,1093,266,73,1.74,6935000,19.59,53.14,52,/mental-reset-retreat,focus_&_productivity_retreat
2025-06-26,CMP-1903,Silent Productivity Camp,Proactive intangible framework,LinkedIn,Lead Generation,Tech Employees,Bhubaneswar,35-44,Other,Desktop,Image,86278,71422,1693,1.96,33.35,56461.55,57,15,2,0.12,190000,3.37,78.66,134,/executive-retreat,silent_productivity_camp
2025-05-04,CMP-4083,Luxury Digital Detox,Quality-focused modular support,Facebook,Engagement,High Income Professionals,Surat,45-54,Male,Tablet,Video,107983,98408,1598,1.48,58.19,92987.62,213,39,11,0.69,1320000,14.2,77.65,748,/luxury-cabins,luxury_digital_detox
2025-06-08,CMP-3650,Focus & Productivity Retreat,User-friendly reciprocal product,LinkedIn,Traffic,C-Suite Leaders,Coimbatore,25-34,Female,Tablet,Video,90419,69242,1684,1.86,91.07,153361.88,304,36,4,0.24,480000,3.13,72.24,696,/book-now,focus_&_productivity_retreat
2025-05-08,CMP-6873,Weekend Mental Reset,Inverse holistic architecture,Instagram,Conversions,Working Professionals,Nagpur,35-44,Male,Tablet,Video,80954,44736,1627,2.01,29.93,48696.11,29,11,3,0.18,195000,4.0,48.81,190,/book-now,weekend_mental_reset
2025-03-18,CMP-1342,Luxury Nature Escape,Phased high-level leverage,Facebook,Lead Generation,Business Owners,Kochi,35-44,Other,Tablet,Story Ad,63432,56735,516,0.81,71.85,37074.6,92,35,6,1.16,432000,11.65,69.22,695,/luxury-cabins,luxury_nature_escape
2025-05-08,CMP-1534,Weekend Mental Reset,Compatible hybrid portal,Instagram,Website Visits,Working Professionals,Nashik,18-24,Male,Desktop,Carousel,81239,72133,1293,1.59,10.17,13149.81,21,5,2,0.15,170000,12.93,66.37,535,/executive-retreat,weekend_mental_reset
2025-01-22,CMP-5945,Eco Adventure Cabins,Implemented disintermediate database,Instagram,Website Visits,Gen-Z Eco Travelers,Mumbai,35-44,Female,Tablet,Video,98758,68380,3974,4.02,12.94,51423.56,4,2,1,0.03,72000,1.4,65.91,196,/executive-retreat,eco_adventure_cabins
2025-08-23,CMP-8530,Silent Productivity Camp,Reactive responsive Local Area Network,LinkedIn,Lead Generation,Tech Employees,Bhubaneswar,45-54,Male,Desktop,Video,61385,52468,991,1.61,29.01,28748.91,41,13,1,0.1,85000,2.96,50.74,74,/executive-retreat,silent_productivity_camp
2025-02-08,CMP-9294,Luxury Nature Escape,Mandatory reciprocal Local Area Network,Facebook,Traffic,Business Owners,Hyderabad,35-44,Other,Desktop,Video,159773,100398,3193,2.0,94.63,302153.59,338,104,20,0.63,1300000,4.3,35.12,519,/executive-detox-guide,luxury_nature_escape
2025-01-28,CMP-8948,Focus & Productivity Retreat,Integrated leadingedge flexibility,LinkedIn,Engagement,C-Suite Leaders,Surat,18-24,Female,Desktop,Lead Form,82678,73523,2500,3.02,29.44,73600.0,316,64,22,0.88,2090000,28.4,48.62,501,/weekend-reset,focus_&_productivity_retreat
2025-07-10,CMP-5147,Remote Wellness Retreat,Networked high-level help-desk,Facebook,Engagement,Startup Founders,Goa,18-24,Other,Mobile,Carousel,168585,117978,3140,1.86,13.35,41919.0,127,44,8,0.25,576000,13.74,46.4,281,/luxury-cabins,remote_wellness_retreat
2025-01-01,CMP-4432,Focus & Productivity Retreat,Stand-alone bandwidth-monitored attitude,LinkedIn,Engagement,C-Suite Leaders,Noida,35-44,Male,Tablet,Carousel,59257,42817,63,0.11,104.28,6569.64,0,0,0,0.0,0,0.0,39.08,247,/executive-retreat,focus_&_productivity_retreat
2025-07-01,CMP-6307,Luxury Nature Escape,Organized 6thgeneration Internet solution,Facebook,Lead Generation,Business Owners,Gurugram,35-44,Male,Mobile,Image,30242,27381,620,2.05,44.87,27819.4,58,10,3,0.48,216000,7.76,45.38,440,/book-now,luxury_nature_escape
2025-02-08,CMP-4256,Eco Adventure Cabins,Virtual 24/7 hardware,Instagram,Lead Generation,Gen-Z Eco Travelers,Pune,18-24,Other,Mobile,Lead Form,92257,55649,2983,3.23,5.27,15720.41,2,0,0,0.0,0,0.0,52.67,734,/burnout-recovery,eco_adventure_cabins
2025-05-16,CMP-6375,Weekend Mental Reset,Implemented tertiary neural-net,Instagram,Website Visits,Working Professionals,Nagpur,25-34,Other,Tablet,Video,167739,132126,7260,4.33,16.52,119935.2,299,112,19,0.26,1805000,15.05,43.01,592,/mental-reset-retreat,weekend_mental_reset
2025-03-12,CMP-3690,Eco Adventure Cabins,Quality-focused solution-oriented capacity,Instagram,Lead Generation,Gen-Z Eco Travelers,Vadodara,45-54,Other,Tablet,Carousel,104557,59457,4281,4.09,11.13,47647.53,2,0,0,0.0,0,0.0,36.85,34,/weekend-reset,eco_adventure_cabins
2025-05-02,CMP-4419,Remote Wellness Retreat,Balanced modular info-mediaries,Facebook,Traffic,Startup Founders,Goa,18-24,Female,Desktop,Story Ad,134236,79275,3282,2.44,12.16,39909.12,254,45,18,0.55,1296000,32.47,41.09,739,/executive-retreat,remote_wellness_retreat
2025-05-19,CMP-4482,Remote Wellness Retreat,Distributed empowering knowledge user,Facebook,Website Visits,Startup Founders,Kochi,35-44,Other,Desktop,Carousel,173129,131222,1074,0.62,34.7,37267.8,45,16,5,0.47,360000,9.66,68.29,486,/burnout-recovery,remote_wellness_retreat
2025-05-16,CMP-2355,Executive Burnout Recovery,Extended encompassing intranet,LinkedIn,Lead Generation,Corporate Managers,Bhubaneswar,25-34,Female,Desktop,Story Ad,41290,28920,691,1.67,96.81,66895.71,91,33,13,1.88,845000,12.63,33.26,746,/executive-detox-guide,executive_burnout_recovery
2025-07-12,CMP-8760,Focus & Productivity Retreat,Optional fresh-thinking approach,LinkedIn,Website Visits,C-Suite Leaders,Jaipur,18-24,Male,Tablet,Lead Form,48239,36311,494,1.02,75.98,37534.12,88,24,4,0.81,480000,12.79,58.0,64,/luxury-cabins,focus_&_productivity_retreat
2025-06-14,CMP-3048,Eco Adventure Cabins,Cloned solution-oriented challenge,Instagram,Lead Generation,Gen-Z Eco Travelers,Noida,18-24,Female,Desktop,Carousel,155146,107251,9380,6.05,12.98,121752.4,23,6,0,0.0,0,0.0,49.19,887,/executive-detox-guide,eco_adventure_cabins
2025-02-15,CMP-1396,Luxury Digital Detox,Innovative dynamic capacity,Facebook,Traffic,High Income Professionals,Chennai,45-54,Female,Desktop,Video,164670,144286,3173,1.93,94.64,300292.72,285,230,41,1.29,2665000,8.87,93.62,302,/burnout-recovery,luxury_digital_detox
2025-04-18,CMP-8835,Nature Reset Experience,Secured holistic parallelism,Facebook,Engagement,Millennial Travelers,Chandigarh,25-34,Other,Mobile,Carousel,177173,157984,5294,2.99,32.95,174437.3,463,76,27,0.51,2565000,14.7,54.97,764,/weekend-reset,nature_reset_experience
2025-05-26,CMP-9306,Remote Wellness Retreat,Front-line solution-oriented core,Facebook,Traffic,Startup Founders,Chandigarh,18-24,Other,Mobile,Story Ad,102260,70811,3033,2.97,27.35,82952.55,32,14,3,0.1,255000,3.07,62.54,113,/weekend-reset,remote_wellness_retreat
2025-06-22,CMP-8989,Nature Reset Experience,Progressive logistical analyzer,Facebook,Conversions,Millennial Travelers,Vizag,18-24,Male,Mobile,Carousel,110957,92202,2213,1.99,16.2,35850.6,238,55,11,0.5,1320000,36.82,41.89,66,/weekend-reset,nature_reset_experience
2025-05-09,CMP-5833,Executive Burnout Recovery,Assimilated client-server solution,LinkedIn,Traffic,Corporate Managers,Jaipur,25-34,Other,Desktop,Video,147533,97741,2084,1.41,26.31,54830.04,114,46,12,0.58,780000,14.23,77.34,669,/mental-reset-retreat,executive_burnout_recovery
2025-05-29,CMP-9308,Remote Wellness Retreat,Programmable actuating emulation,Facebook,Lead Generation,Startup Founders,Chennai,18-24,Other,Tablet,Image,163361,129638,2740,1.68,25.0,68500.0,84,17,3,0.11,255000,3.72,34.01,499,/mental-reset-retreat,remote_wellness_retreat
2025-08-26,CMP-9533,Executive Burnout Recovery,Inverse encompassing challenge,LinkedIn,Lead Generation,Corporate Managers,Patna,45-54,Other,Mobile,Lead Form,12861,8309,269,2.09,58.03,15610.07,27,10,3,1.12,216000,13.84,58.59,687,/book-now,executive_burnout_recovery
2025-04-19,CMP-6953,Silent Productivity Camp,Multi-layered foreground budgetary management,LinkedIn,Website Visits,Tech Employees,Kolkata,45-54,Male,Mobile,Video,129395,96777,2413,1.86,25.49,61507.37,176,56,24,0.99,2040000,33.17,71.65,509,/luxury-cabins,silent_productivity_camp
2025-06-05,CMP-5189,Luxury Digital Detox,Versatile executive matrix,Facebook,Conversions,High Income Professionals,Mysuru,25-34,Male,Tablet,Carousel,31731,18294,652,2.05,52.22,34047.44,94,25,9,1.38,585000,17.18,48.79,806,/burnout-recovery,luxury_digital_detox
2025-03-22,CMP-7856,Weekend Mental Reset,Advanced actuating function,Instagram,Lead Generation,Working Professionals,Lucknow,25-34,Male,Desktop,Image,7581,6104,155,2.04,34.21,5302.55,3,1,0,0.0,0,0.0,48.62,137,/mental-reset-retreat,weekend_mental_reset
2025-01-14,CMP-5055,Luxury Digital Detox,Assimilated holistic time-frame,Facebook,Conversions,High Income Professionals,Coimbatore,18-24,Female,Desktop,Image,119595,81839,3114,2.6,86.56,269547.84,246,81,22,0.71,1430000,5.31,52.98,429,/burnout-recovery,luxury_digital_detox
2025-06-29,CMP-5116,Luxury Digital Detox,Cross-group maximized Graphic Interface,Facebook,Engagement,High Income Professionals,Jaipur,25-34,Other,Tablet,Video,109889,78689,2373,2.16,76.32,181107.36,699,158,22,0.93,1870000,10.33,43.68,444,/mental-reset-retreat,luxury_digital_detox
